category_path,prices,stock,active,variants,tags,avg_rating,images,legacy
"[""Clothing"", ""Men"", ""Jeans""]","[{""country"": ""PL"", ""currency"": ""EUR"", ""amount"": 223.05, ""vat_rate"": 0}]","{""total"": 440, ""reserved"": 42, ""warehouses"": {""WARSAW"": 220, ""NY"": 220}}",1,"[{""sku"": ""BET-0214-0"", ""color"": ""Black"", ""size"": ""M"", ""stock"": 27}, {""sku"": ""BET-0214-1"", ""color"": ""Grey"", ""size"": ""XXL"", ""stock"": 9}]","[""jeans"", ""Jeans"", ""JEANS"", ""fashion""]",4.57,"[""https://beta-fashion.com/images/product-214-1.jpg"", ""https://beta-fashion.com/images/product-214-2.jpg""]",0
"[""Clothing"", ""Men"", ""Hoodies""]","[{""country"": ""US"", ""currency"": ""PLN"", ""amount"": 117.98, ""vat_rate"": 19}]","{""total"": 105, ""reserved"": 13, ""warehouses"": {""WARSAW"": 52, ""NY"": 53}}",0,"[{""sku"": ""BET-0215-0"", ""color"": ""Brown"", ""size"": ""M"", ""stock"": 70}, {""sku"": ""BET-0215-1"", ""color"": ""Brown"", ""size"": ""XS"", ""stock"": 62}]","[""hoodies"", ""Hoodies"", ""HOODIES"", ""new""]",3.9,"[""https://beta-fashion.com/images/product-215-1.jpg"", ""https://beta-fashion.com/images/product-215-2.jpg""]",0
"[""Clothing"", ""Men"", ""Hoodies""]","[{""country"": ""DE"", ""currency"": ""USD"", ""amount"": 89.9, ""vat_rate"": 0}]","{""total"": 57, ""reserved"": 5, ""warehouses"": {""WARSAW"": 28, ""NY"": 29}}",0,"[{""sku"": ""BET-0216-0"", ""color"": ""Brown"", ""size"": ""S"", ""stock"": 94}]","[""hoodies"", ""Hoodies"", ""HOODIES"", ""sale""]",3.68,"[""https://beta-fashion.com/images/product-216-1.jpg"", ""https://beta-fashion.com/images/product-216-2.jpg""]",0
"[""Clothing"", ""Kids"", ""T-Shirts""]","[{""country"": ""US"", ""currency"": ""PLN"", ""amount"": 236.47, ""vat_rate"": 0}]","{""total"": 330, ""reserved"": 55, ""warehouses"": {""WARSAW"": 165, ""NY"": 165}}",0,"[{""sku"": ""BET-0217-0"", ""color"": ""Black"", ""size"": ""XS"", ""stock"": 43}]","[""t-shirts"", ""T-shirts"", ""T-SHIRTS"", ""new""]",3.82,"[""https://beta-fashion.com/images/product-217-1.jpg"", ""https://beta-fashion.com/images/product-217-2.jpg""]",0
"[""Clothing"", ""Unisex"", ""Sneakers""]","[{""country"": ""DE"", ""currency"": ""EUR"", ""amount"": 81.16, ""vat_rate"": 0}]","{""total"": 69, ""reserved"": 1, ""warehouses"": {""WARSAW"": 34, ""NY"": 35}}",1,"[{""sku"": ""BET-0218-0"", ""color"": ""Navy"", ""size"": ""S"", ""stock"": 7}, {""sku"": ""BET-0218-1"", ""color"": ""Green"", ""size"": ""XS"", ""stock"": 55}]","[""sneakers"", ""Sneakers"", ""SNEAKERS"", ""sale""]",4.65,"[""https://beta-fashion.com/images/product-218-1.jpg"", ""https://beta-fashion.com/images/product-218-2.jpg""]",0
"[""Clothing"", ""Kids"", ""T-Shirts""]","[{""country"": ""PL"", ""currency"": ""USD"", ""amount"": 21.05, ""vat_rate"": 0}]","{""total"": 346, ""reserved"": 37, ""warehouses"": {""WARSAW"": 173, ""NY"": 173}}",1,"[{""sku"": ""BET-0219-0"", ""color"": ""Navy"", ""size"": ""XS"", ""stock"": 40}]","[""t-shirts"", ""T-shirts"", ""T-SHIRTS"", ""casual""]",3.98,"[""https://beta-fashion.com/images/product-219-1.jpg"", ""https://beta-fashion.com/images/product-219-2.jpg""]",0
"[""Clothing"", ""Accessories"", ""Caps""]","[{""country"": ""US"", ""currency"": ""EUR"", ""amount"": 142.87, ""vat_rate"": 0}]","{""total"": 209, ""reserved"": 24, ""warehouses"": {""WARSAW"": 104, ""NY"": 105}}",0,"[{""sku"": ""BET-0220-0"", ""color"": ""Blue"", ""size"": ""L"", ""stock"": 6}, {""sku"": ""BET-0220-1"", ""color"": ""Red"", ""size"": ""L"", ""stock"": 60}]","[""caps"", ""Caps"", ""CAPS"", ""fashion""]",4.67,"[""https://beta-fashion.com/images/product-220-1.jpg"", ""https://beta-fashion.com/images/product-220-2.jpg""]",0
"[""Clothing"", ""Men"", ""Hoodies""]","[{""country"": ""PL"", ""currency"": ""EUR"", ""amount"": 171.86, ""vat_rate"": 0}]","{""total"": 362, ""reserved"": 44, ""warehouses"": {""WARSAW"": 181, ""NY"": 181}}",0,"[{""sku"": ""BET-0221-0"", ""color"": ""Brown"", ""size"": ""XL"", ""stock"": 30}, {""sku"": ""BET-0221-1"", ""color"": ""Black"", ""size"": ""L"", ""stock"": 67}, {""sku"": ""BET-0221-2"", ""color"": ""Brown"", ""size"": ""XL"", ""stock"": 88}]","[""hoodies"", ""Hoodies"", ""HOODIES"", ""casual""]",3.95,"[""https://beta-fashion.com/images/product-221-1.jpg"", ""https://beta-fashion.com/images/product-221-2.jpg""]",0
"[""Clothing"", ""Women"", ""Dresses""]","[{""country"": ""FR"", ""currency"": ""EUR"", ""amount"": 23.16, ""vat_rate"": 23}]","{""total"": 481, ""reserved"": 66, ""warehouses"": {""WARSAW"": 240, ""NY"": 241}}",1,"[{""sku"": ""BET-0222-0"", ""color"": ""Blue"", ""size"": ""XS"", ""stock"": 97}, {""sku"": ""BET-0222-1"", ""color"": ""Navy"", ""size"": ""S"", ""stock"": 22}, {""sku"": ""BET-0222-2"", ""color"": ""Grey"", ""size"": ""S"", ""stock"": 17}]","[""dresses"", ""Dresses"", ""DRESSES"", ""sale""]",3.16,"[""https://beta-fashion.com/images/product-222-1.jpg"", ""https://beta-fashion.com/images/product-222-2.jpg""]",0
"[""Clothing"", ""Women"", ""Sweaters""]","[{""country"": ""PL"", ""currency"": ""EUR"", ""amount"": 49.75, ""vat_rate"": 23}]","{""total"": 152, ""reserved"": 20, ""warehouses"": {""WARSAW"": 76, ""NY"": 76}}",1,"[{""sku"": ""BET-0223-0"", ""color"": ""White"", ""size"": ""XS"", ""stock"": 50}, {""sku"": ""BET-0223-1"", ""color"": ""Brown"", ""size"": ""XL"", ""stock"": 42}, {""sku"": ""BET-0223-2"", ""color"": ""Red"", ""size"": ""XL"", ""stock"": 59}]","[""sweaters"", ""Sweaters"", ""SWEATERS"", ""sale""]",3.23,"[""https://beta-fashion.com/images/product-223-1.jpg"", ""https://beta-fashion.com/images/product-223-2.jpg""]",0
"[""Clothing"", ""Men"", ""Jackets""]","[{""country"": ""PL"", ""currency"": ""EUR"", ""amount"": 153.16, ""vat_rate"": 0}]","{""total"": 493, ""reserved"": 13, ""warehouses"": {""WARSAW"": 246, ""NY"": 247}}",0,"[{""sku"": ""BET-0224-0"", ""color"": ""White"", ""size"": ""M"", ""stock"": 69}, {""sku"": ""BET-0224-1"", ""color"": ""Green"", ""size"": ""L"", ""stock"": 34}, {""sku"": ""BET-0224-2"", ""color"": ""Brown"", ""size"": ""XXL"", ""stock"": 63}]","[""jackets"", ""Jackets"", ""JACKETS"", ""casual""]",3.34,"[""https://beta-fashion.com/images/product-224-1.jpg"", ""https://beta-fashion.com/images/product-224-2.jpg""]",0
"[""Clothing"", ""Women"", ""Sweaters""]","[{""country"": ""PL"", ""currency"": ""EUR"", ""amount"": 158.03, ""vat_rate"": 23}]","{""total"": 225, ""reserved"": 2, ""warehouses"": {""WARSAW"": 112, ""NY"": 113}}",1,"[{""sku"": ""BET-0225-0"", ""color"": ""Green"", ""size"": ""XXL"", ""stock"": 31}, {""sku"": ""BET-0225-1"", ""color"": ""Black"", ""size"": ""XXL"", ""stock"": 61}]","[""sweaters"", ""Sweaters"", ""SWEATERS"", ""fashion""]",3.04,"[""https://beta-fashion.com/images/product-225-1.jpg"", ""https://beta-fashion.com/images/product-225-2.jpg""]",0
"[""Clothing"", ""Accessories"", ""Caps""]","[{""country"": ""DE"", ""currency"": ""PLN"", ""amount"": 213.07, ""vat_rate"": 23}]","{""total"": 370, ""reserved"": 12, ""warehouses"": {""WARSAW"": 185, ""NY"": 185}}",1,"[{""sku"": ""BET-0226-0"", ""color"": ""Blue"", ""size"": ""M"", ""stock"": 96}]","[""caps"", ""Caps"", ""CAPS"", ""casual""]",3.54,"[""https://beta-fashion.com/images/product-226-1.jpg"", ""https://beta-fashion.com/images/product-226-2.jpg""]",0
"[""Clothing"", ""Women"", ""Sweaters""]","[{""country"": ""US"", ""currency"": ""USD"", ""amount"": 118.8, ""vat_rate"": 19}]","{""total"": 399, ""reserved"": 62, ""warehouses"": {""WARSAW"": 199, ""NY"": 200}}",0,"[{""sku"": ""BET-0227-0"", ""color"": ""Green"", ""size"": ""XS"", ""stock"": 66}, {""sku"": ""BET-0227-1"", ""color"": ""Blue"", ""size"": ""XS"", ""stock"": 40}, {""sku"": ""BET-0227-2"", ""color"": ""Brown"", ""size"": ""S"", ""stock"": 100}]","[""sweaters"", ""Sweaters"", ""SWEATERS"", ""sale""]",3.39,"[""https://beta-fashion.com/images/product-227-1.jpg"", ""https://beta-fashion.com/images/product-227-2.jpg""]",0
"[""Clothing"", ""Women"", ""Tops""]","[{""country"": ""US"", ""currency"": ""USD"", ""amount"": 22.77, ""vat_rate"": 0}]","{""total"": 490, ""reserved"": 46, ""warehouses"": {""WARSAW"": 245, ""NY"": 245}}",1,"[{""sku"": ""BET-0228-0"", ""color"": ""Grey"", ""size"": ""M"", ""stock"": 48}, {""sku"": ""BET-0228-1"", ""color"": ""Navy"", ""size"": ""XL"", ""stock"": 51}, {""sku"": ""BET-0228-2"", ""color"": ""White"", ""size"": ""XXL"", ""stock"": 4}]","[""tops"", ""Tops"", ""TOPS"", ""new""]",3.98,"[""https://beta-fashion.com/images/product-228-1.jpg"", ""https://beta-fashion.com/images/product-228-2.jpg""]",0
"[""Clothing"", ""Kids"", ""T-Shirts""]","[{""country"": ""PL"", ""currency"": ""PLN"", ""amount"": 152.92, ""vat_rate"": 19}]","{""total"": 196, ""reserved"": 10, ""warehouses"": {""WARSAW"": 98, ""NY"": 98}}",0,"[{""sku"": ""BET-0229-0"", ""color"": ""White"", ""size"": ""M"", ""stock"": 4}, {""sku"": ""BET-0229-1"", ""color"": ""Brown"", ""size"": ""XS"", ""stock"": 21}]","[""t-shirts"", ""T-shirts"", ""T-SHIRTS"", ""new""]",4.29,"[""https://beta-fashion.com/images/product-229-1.jpg"", ""https://beta-fashion.com/images/product-229-2.jpg""]",0
"[""Clothing"", ""Women"", ""Tops""]","[{""country"": ""DE"", ""currency"": ""EUR"", ""amount"": 111.23, ""vat_rate"": 0}]","{""total"": 462, ""reserved"": 1, ""warehouses"": {""WARSAW"": 231, ""NY"": 231}}",1,"[{""sku"": ""BET-0230-0"", ""color"": ""Blue"", ""size"": ""XXL"", ""stock"": 23}, {""sku"": ""BET-0230-1"", ""color"": ""Black"", ""size"": ""S"", ""stock"": 33}]","[""tops"", ""Tops"", ""TOPS"", ""fashion""]",3.85,"[""https://beta-fashion.com/images/product-230-1.jpg"", ""https://beta-fashion.com/images/product-230-2.jpg""]",0
"[""Clothing"", ""Women"", ""Sweaters""]","[{""country"": ""DE"", ""currency"": ""PLN"", ""amount"": 74.22, ""vat_rate"": 19}]","{""total"": 174, ""reserved"": 43, ""warehouses"": {""WARSAW"": 87, ""NY"": 87}}",1,"[{""sku"": ""BET-0231-0"", ""color"": ""Brown"", ""size"": ""XL"", ""stock"": 14}, {""sku"": ""BET-0231-1"", ""color"": ""Black"", ""size"": ""XL"", ""stock"": 85}, {""sku"": ""BET-0231-2"", ""color"": ""Green"", ""size"": ""XL"", ""stock"": 83}]","[""sweaters"", ""Sweaters"", ""SWEATERS"", ""fashion""]",4.37,"[""https://beta-fashion.com/images/product-231-1.jpg"", ""https://beta-fashion.com/images/product-231-2.jpg""]",1
"[""Clothing"", ""Kids"", ""T-Shirts""]","[{""country"": ""US"", ""currency"": ""PLN"", ""amount"": 247.26, ""vat_rate"": 23}]","{""total"": 186, ""reserved"": 17, ""warehouses"": {""WARSAW"": 93, ""NY"": 93}}",1,"[{""sku"": ""BET-0232-0"", ""color"": ""Red"", ""size"": ""S"", ""stock"": 20}, {""sku"": ""BET-0232-1"", ""color"": ""Grey"", ""size"": ""XS"", ""stock"": 77}]","[""t-shirts"", ""T-shirts"", ""T-SHIRTS"", ""casual""]",4.36,"[""https://beta-fashion.com/images/product-232-1.jpg"", ""https://beta-fashion.com/images/product-232-2.jpg""]",0
"[""Clothing"", ""Men"", ""Hoodies""]","[{""country"": ""FR"", ""currency"": ""PLN"", ""amount"": 75.97, ""vat_rate"": 19}]","{""total"": 227, ""reserved"": 24, ""warehouses"": {""WARSAW"": 113, ""NY"": 114}}",1,"[{""sku"": ""BET-0233-0"", ""color"": ""Black"", ""size"": ""XL"", ""stock"": 91}, {""sku"": ""BET-0233-1"", ""color"": ""Grey"", ""size"": ""M"", ""stock"": 93}, {""sku"": ""BET-0233-2"", ""color"": ""Grey"", ""size"": ""XXL"", ""stock"": 69}]","[""hoodies"", ""Hoodies"", ""HOODIES"", ""casual""]",4.01,"[""https://beta-fashion.com/images/product-233-1.jpg"", ""https://beta-fashion.com/images/product-233-2.jpg""]",0
"[""Clothing"", ""Men"", ""Jackets""]","[{""country"": ""PL"", ""currency"": ""PLN"", ""amount"": 37.94, ""vat_rate"": 0}]","{""total"": 399, ""reserved"": 33, ""warehouses"": {""WARSAW"": 199, ""NY"": 200}}",1,"[{""sku"": ""BET-0234-0"", ""color"": ""Blue"", ""size"": ""XXL"", ""stock"": 43}, {""sku"": ""BET-0234-1"", ""color"": ""White"", ""size"": ""S"", ""stock"": 46}, {""sku"": ""BET-0234-2"", ""color"": ""Grey"", ""size"": ""XXL"", ""stock"": 40}]","[""jackets"", ""Jackets"", ""JACKETS"", ""casual""]",3.74,"[""https://beta-fashion.com/images/product-234-1.jpg"", ""https://beta-fashion.com/images/product-234-2.jpg""]",0
"[""Clothing"", ""Accessories"", ""Caps""]","[{""country"": ""FR"", ""currency"": ""USD"", ""amount"": 125.58, ""vat_rate"": 23}]","{""total"": 318, ""reserved"": 74, ""warehouses"": {""WARSAW"": 159, ""NY"": 159}}",0,"[{""sku"": ""BET-0235-0"", ""color"": ""White"", ""size"": ""L"", ""stock"": 25}, {""sku"": ""BET-0235-1"", ""color"": ""White"", ""size"": ""XXL"", ""stock"": 49}, {""sku"": ""BET-0235-2"", ""color"": ""Red"", ""size"": ""L"", ""stock"": 7}]","[""caps"", ""Caps"", ""CAPS"", ""new""]",4.98,"[""https://beta-fashion.com/images/product-235-1.jpg"", ""https://beta-fashion.com/images/product-235-2.jpg""]",0
"[""Clothing"", ""Men"", ""Jeans""]","[{""country"": ""FR"", ""currency"": ""EUR"", ""amount"": 224.82, ""vat_rate"": 19}]","{""total"": 93, ""reserved"": 10, ""warehouses"": {""WARSAW"": 46, ""NY"": 47}}",1,"[{""sku"": ""BET-0236-0"", ""color"": ""Blue"", ""size"": ""XS"", ""stock"": 63}, {""sku"": ""BET-0236-1"", ""color"": ""Green"", ""size"": ""XXL"", ""stock"": 23}, {""sku"": ""BET-0236-2"", ""color"": ""Green"", ""size"": ""XXL"", ""stock"": 8}]","[""jeans"", ""Jeans"", ""JEANS"", ""sale""]",3.55,"[""https://beta-fashion.com/images/product-236-1.jpg"", ""https://beta-fashion.com/images/product-236-2.jpg""]",0
"[""Clothing"", ""Men"", ""Jackets""]","[{""country"": ""PL"", ""currency"": ""PLN"", ""amount"": 199.52, ""vat_rate"": 0}]","{""total"": 86, ""reserved"": 19, ""warehouses"": {""WARSAW"": 43, ""NY"": 43}}",0,"[{""sku"": ""BET-0237-0"", ""color"": ""Brown"", ""size"": ""L"", ""stock"": 55}, {""sku"": ""BET-0237-1"", ""color"": ""Navy"", ""size"": ""L"", ""stock"": 1}]","[""jackets"", ""Jackets"", ""JACKETS"", ""sale""]",4.46,"[""https://beta-fashion.com/images/product-237-1.jpg"", ""https://beta-fashion.com/images/product-237-2.jpg""]",0
"[""Clothing"", ""Men"", ""Hoodies""]","[{""country"": ""DE"", ""currency"": ""EUR"", ""amount"": 59.79, ""vat_rate"": 23}]","{""total"": 22, ""reserved"": 5, ""warehouses"": {""WARSAW"": 11, ""NY"": 11}}",0,"[{""sku"": ""BET-0238-0"", ""color"": ""Grey"", ""size"": ""S"", ""stock"": 89}, {""sku"": ""BET-0238-1"", ""color"": ""Green"", ""size"": ""M"", ""stock"": 17}, {""sku"": ""BET-0238-2"", ""color"": ""White"", ""size"": ""L"", ""stock"": 65}]","[""hoodies"", ""Hoodies"", ""HOODIES"", ""fashion""]",3.13,"[""https://beta-fashion.com/images/product-238-1.jpg"", ""https://beta-fashion.com/images/product-238-2.jpg""]",0
"[""Clothing"", ""Men"", ""Hoodies""]","[{""country"": ""DE"", ""currency"": ""PLN"", ""amount"": 122.14, ""vat_rate"": 23}]","{""total"": 325, ""reserved"": 67, ""warehouses"": {""WARSAW"": 162, ""NY"": 163}}",0,"[{""sku"": ""BET-0239-0"", ""color"": ""Brown"", ""size"": ""XXL"", ""stock"": 18}, {""sku"": ""BET-0239-1"", ""color"": ""Green"", ""size"": ""L"", ""stock"": 46}]","[""hoodies"", ""Hoodies"", ""HOODIES"", ""new""]",4.9,"[""https://beta-fashion.com/images/product-239-1.jpg"", ""https://beta-fashion.com/images/product-239-2.jpg""]",0
"[""Clothing"", ""Women"", ""Sweaters""]","[{""country"": ""US"", ""currency"": ""USD"", ""amount"": 67.72, ""vat_rate"": 0}]","{""total"": 128, ""reserved"": 1, ""warehouses"": {""WARSAW"": 64, ""NY"": 64}}",0,"[{""sku"": ""BET-0240-0"", ""color"": ""Blue"", ""size"": ""XS"", ""stock"": 47}, {""sku"": ""BET-0240-1"", ""color"": ""Black"", ""size"": ""L"", ""stock"": 82}, {""sku"": ""BET-0240-2"", ""color"": ""Red"", ""size"": ""XL"", ""stock"": 80}]","[""sweaters"", ""Sweaters"", ""SWEATERS"", ""sale""]",4.32,"[""https://beta-fashion.com/images/product-240-1.jpg"", ""https://beta-fashion.com/images/product-240-2.jpg""]",0
"[""Clothing"", ""Men"", ""Hoodies""]","[{""country"": ""US"", ""currency"": ""EUR"", ""amount"": 42.21, ""vat_rate"": 19}]","{""total"": 214, ""reserved"": 7, ""warehouses"": {""WARSAW"": 107, ""NY"": 107}}",1,"[{""sku"": ""BET-0241-0"", ""color"": ""Red"", ""size"": ""L"", ""stock"": 90}, {""sku"": ""BET-0241-1"", ""color"": ""Blue"", ""size"": ""S"", ""stock"": 89}, {""sku"": ""BET-0241-2"", ""color"": ""Black"", ""size"": ""M"", ""stock"": 54}]","[""hoodies"", ""Hoodies"", ""HOODIES"", ""sale""]",4.25,"[""https://beta-fashion.com/images/product-241-1.jpg"", ""https://beta-fashion.com/images/product-241-2.jpg""]",0
"[""Clothing"", ""Men"", ""Jackets""]","[{""country"": ""FR"", ""currency"": ""USD"", ""amount"": 135.22, ""vat_rate"": 23}]","{""total"": 80, ""reserved"": 9, ""warehouses"": {""WARSAW"": 40, ""NY"": 40}}",1,"[{""sku"": ""BET-0242-0"", ""color"": ""White"", ""size"": ""L"", ""stock"": 26}]","[""jackets"", ""Jackets"", ""JACKETS"", ""new""]",4.66,"[""https://beta-fashion.com/images/product-242-1.jpg"", ""https://beta-fashion.com/images/product-242-2.jpg""]",0
"[""Clothing"", ""Women"", ""Tops""]","[{""country"": ""DE"", ""currency"": ""EUR"", ""amount"": 111.29, ""vat_rate"": 0}]","{""total"": 40, ""reserved"": 8, ""warehouses"": {""WARSAW"": 20, ""NY"": 20}}",0,"[{""sku"": ""BET-0243-0"", ""color"": ""Grey"", ""size"": ""XXL"", ""stock"": 62}, {""sku"": ""BET-0243-1"", ""color"": ""Green"", ""size"": ""S"", ""stock"": 1}]","[""tops"", ""Tops"", ""TOPS"", ""sale""]",4.81,"[""https://beta-fashion.com/images/product-243-1.jpg"", ""https://beta-fashion.com/images/product-243-2.jpg""]",0
"[""Clothing"", ""Kids"", ""T-Shirts""]","[{""country"": ""PL"", ""currency"": ""USD"", ""amount"": 198.19, ""vat_rate"": 0}]","{""total"": 390, ""reserved"": 12, ""warehouses"": {""WARSAW"": 195, ""NY"": 195}}",0,"[{""sku"": ""BET-0244-0"", ""color"": ""Grey"", ""size"": ""L"", ""stock"": 38}, {""sku"": ""BET-0244-1"", ""color"": ""Red"", ""size"": ""L"", ""stock"": 7}]","[""t-shirts"", ""T-shirts"", ""T-SHIRTS"", ""sale""]",4.75,"[""https://beta-fashion.com/images/product-244-1.jpg"", ""https://beta-fashion.com/images/product-244-2.jpg""]",1
"[""Clothing"", ""Accessories"", ""Caps""]","[{""country"": ""DE"", ""currency"": ""EUR"", ""amount"": 88.49, ""vat_rate"": 23}]","{""total"": 79, ""reserved"": 3, ""warehouses"": {""WARSAW"": 39, ""NY"": 40}}",1,"[{""sku"": ""BET-0245-0"", ""color"": ""Black"", ""size"": ""S"", ""stock"": 85}]","[""caps"", ""Caps"", ""CAPS"", ""new""]",3.72,"[""https://beta-fashion.com/images/product-245-1.jpg"", ""https://beta-fashion.com/images/product-245-2.jpg""]",0
"[""Clothing"", ""Kids"", ""T-Shirts""]","[{""country"": ""DE"", ""currency"": ""EUR"", ""amount"": 36.84, ""vat_rate"": 19}]","{""total"": 113, ""reserved"": 3, ""warehouses"": {""WARSAW"": 56, ""NY"": 57}}",0,"[{""sku"": ""BET-0246-0"", ""color"": ""Brown"", ""size"": ""L"", ""stock"": 35}, {""sku"": ""BET-0246-1"", ""color"": ""Brown"", ""size"": ""XXL"", ""stock"": 62}]","[""t-shirts"", ""T-shirts"", ""T-SHIRTS"", ""casual""]",3.23,"[""https://beta-fashion.com/images/product-246-1.jpg"", ""https://beta-fashion.com/images/product-246-2.jpg""]",0
"[""Clothing"", ""Men"", ""Hoodies""]","[{""country"": ""PL"", ""currency"": ""USD"", ""amount"": 112.77, ""vat_rate"": 23}]","{""total"": 267, ""reserved"": 56, ""warehouses"": {""WARSAW"": 133, ""NY"": 134}}",0,"[{""sku"": ""BET-0247-0"", ""color"": ""Brown"", ""size"": ""M"", ""stock"": 79}]","[""hoodies"", ""Hoodies"", ""HOODIES"", ""sale""]",3.97,"[""https://beta-fashion.com/images/product-247-1.jpg"", ""https://beta-fashion.com/images/product-247-2.jpg""]",0
"[""Clothing"", ""Kids"", ""T-Shirts""]","[{""country"": ""US"", ""currency"": ""PLN"", ""amount"": 118.56, ""vat_rate"": 0}]","{""total"": 153, ""reserved"": 20, ""warehouses"": {""WARSAW"": 76, ""NY"": 77}}",1,"[{""sku"": ""BET-0248-0"", ""color"": ""Grey"", ""size"": ""XXL"", ""stock"": 44}]","[""t-shirts"", ""T-shirts"", ""T-SHIRTS"", ""sale""]",4.32,"[""https://beta-fashion.com/images/product-248-1.jpg"", ""https://beta-fashion.com/images/product-248-2.jpg""]",0
"[""Clothing"", ""Women"", ""Tops""]","[{""country"": ""FR"", ""currency"": ""PLN"", ""amount"": 170.97, ""vat_rate"": 23}]","{""total"": 217, ""reserved"": 9, ""warehouses"": {""WARSAW"": 108, ""NY"": 109}}",1,"[{""sku"": ""BET-0249-0"", ""color"": ""Black"", ""size"": ""XS"", ""stock"": 83}, {""sku"": ""BET-0249-1"", ""color"": ""Blue"", ""size"": ""XL"", ""stock"": 61}, {""sku"": ""BET-0249-2"", ""color"": ""Navy"", ""size"": ""S"", ""stock"": 10}]","[""tops"", ""Tops"", ""TOPS"", ""casual""]",3.48,"[""https://beta-fashion.com/images/product-249-1.jpg"", ""https://beta-fashion.com/images/product-249-2.jpg""]",0
"[""Clothing"", ""Accessories"", ""Caps""]","[{""country"": ""US"", ""currency"": ""EUR"", ""amount"": 67.34, ""vat_rate"": 23}]","{""total"": 213, ""reserved"": 25, ""warehouses"": {""WARSAW"": 106, ""NY"": 107}}",0,"[{""sku"": ""BET-0250-0"", ""color"": ""White"", ""size"": ""L"", ""stock"": 57}]","[""caps"", ""Caps"", ""CAPS"", ""casual""]",4.71,"[""https://beta-fashion.com/images/product-250-1.jpg"", ""https://beta-fashion.com/images/product-250-2.jpg""]",0
"[""Clothing"", ""Kids"", ""T-Shirts""]","[{""country"": ""DE"", ""currency"": ""USD"", ""amount"": 245.46, ""vat_rate"": 23}]","{""total"": 354, ""reserved"": 2, ""warehouses"": {""WARSAW"": 177, ""NY"": 177}}",0,"[{""sku"": ""BET-0251-0"", ""color"": ""Brown"", ""size"": ""L"", ""stock"": 5}]","[""t-shirts"", ""T-shirts"", ""T-SHIRTS"", ""sale""]",4.58,"[""https://beta-fashion.com/images/product-251-1.jpg"", ""https://beta-fashion.com/images/product-251-2.jpg""]",0
